Depth 1988-10-21 1988-11-24 1988-12-18 1989-01-27 1989-02-18 1989-03-27 1989-04-16 1989-05-16 1989-06-21 1989-07-19 1989-08-15 1989-10-20 1989-11-28 1989-12-20 1990-01-16 1990-02-15 1990-03-15 1990-04-19 1990-05-09 1990-06-22 1990-07-17 1990-08-14 1990-09-11 1990-10-15 1990-11-06 1990-12-04 1991-01-15 1991-02-14 1991-03-14 1991-04-16 1991-05-14 1991-06-19 1991-07-17 1991-08-13 1991-09-14 1991-10-08 1991-11-13 1991-12-10 1992-01-10 1992-02-14 1992-03-09 1992-04-21 1992-05-19 1992-06-17 1992-07-13 1992-08-20 1992-09-15 1992-10-15 1992-11-13 1992-12-09 1993-01-13 1993-02-12 1993-03-12 1993-04-16 1993-05-10 1993-06-14 1993-07-13 1993-08-18 1993-09-17 1993-10-12 1993-11-09 1993-12-07 1994-01-12 1994-02-19 1994-03-15 1994-04-19 1994-05-17 1994-06-14 1994-07-19 1994-08-16 1994-09-21 1994-10-19 1994-11-14 1994-12-10 1995-01-13 1995-02-15 1995-03-17 1995-04-12 1995-05-12 1995-06-14 1995-07-11 1995-08-18 1995-09-14 1995-10-11 1995-11-12 1995-12-15 1996-01-31 1996-02-15 1996-03-15 1996-04-09 1996-05-06 1996-06-10 1996-07-11 1996-08-05 1996-09-06 1996-10-09 1996-11-05 1996-12-14 1997-01-15 1997-02-08 1997-03-07 1997-04-09 1997-05-08 1997-06-12 1997-07-17 1997-08-13 1997-09-13 1997-10-09 1997-11-13 1997-12-10 1998-01-15 1998-02-13 1998-03-13 1998-04-08 1998-05-07 1998-06-03 1998-07-08 1998-08-12 1998-09-11 1998-10-23 1998-11-18 1998-12-11 1999-01-16 1999-02-12 1999-03-24 1999-04-08 1999-05-05 1999-06-02 1999-07-09 1999-08-04 1999-09-16 1999-10-13 1999-11-10 1999-12-10 2000-02-01 2000-02-18 2000-03-14 2000-04-10 2000-05-10 2000-06-06 2000-07-11 2000-08-08 2000-09-11 2000-10-18 2000-11-14 2000-12-13 2001-01-31 2001-02-21 2001-03-21 2001-04-21 2001-05-18 2001-06-05 2001-07-19 2001-08-07 2001-09-12 2001-10-10 2001-11-10 2001-12-12 2002-02-28 2002-03-20 2002-04-20 2002-05-15 2002-06-06 2002-07-03 2002-08-21 2002-09-18 2002-10-08 2002-11-14 2002-12-11 2003-02-05 2003-02-22 2003-03-22 2003-04-22 2003-05-20 2003-07-05 2003-07-16 2003-08-12 2003-09-20 2003-10-07 2003-11-04 2003-12-03 2004-01-27 2004-02-24 2004-03-22 2004-04-20 2004-05-17 2004-06-15 2004-07-14 2004-08-16 2004-09-15 2004-10-14 2004-11-12 2004-12-09 2005-01-28 2005-02-05 2005-03-22 2005-04-19 2005-05-18 2005-06-14 2005-07-22 2005-08-10 2005-09-06 2005-10-11 2005-11-27 2005-12-11 2006-01-29 2006-02-22 2006-04-06 2006-05-09 2006-06-27 2006-07-19 2006-08-10 2006-09-07 2006-10-10 2006-11-06 2006-12-05 2007-02-01 2007-02-22 2007-03-21 2007-04-15 2007-05-17 2007-06-21 2007-07-21 2007-08-13 2007-09-06 2007-10-05 2007-11-13 2007-12-06 2008-01-15 2008-02-13 2008-03-13 2008-04-15 2008-05-30 2008-06-23 2008-07-17 2008-08-11 2008-09-12 2008-10-08 2008-11-09 2008-12-17 2009-02-09 2009-03-19 2009-04-16 2009-05-17 2009-06-13 2009-08-17 2009-09-11 2009-10-09 2009-11-07 2009-12-09 2010-02-03 2010-02-25 2010-03-24 2010-04-21 2010-05-16 2010-06-22 2010-07-26 2010-08-22 2010-09-05 2010-10-08 2010-11-11 2010-12-10 2011-02-24 2011-03-26 2011-05-04 2011-05-19 2011-06-16 mean
930 27.478 27.42 27.418 27.371 27.347 27.378 27.538 27.548 NA 27.448 27.493 27.353 27.366 27.495 27.444 27.342 NA 27.391 27.469 27.429 27.418 27.409 27.393 27.434 27.391 27.366 27.313 27.358 27.444 27.297 27.568 NA 27.417 27.412 27.415 27.471 27.496 27.406 27.343 27.512 27.427 27.33 27.291 27.449 27.503 27.329 27.393 27.495 27.394 27.482 27.537 27.42 27.396 27.351 27.37 27.485 27.432 27.386 27.412 27.417 27.548 27.515 27.505 27.392 27.201 27.39 27.39 27.399 27.497 27.503 27.325 27.434 27.503 27.445 27.421 27.39 27.38 27.421 27.357 27.318 27.115 27.384 27.398 27.195 27.277 27.403 27.403 27.422 27.445 27.401 27.39 27.387 27.425 27.407 27.451 27.342 27.14 27.402 27.479 27.467 27.438 27.332 27.274 27.359 27.341 27.322 27.324 27.295 27.343 27.206 27.356 27.405 27.424 27.395 27.395 27.417 27.446 27.41 27.339 27.452 27.455 27.414 27.564 27.398 27.346 27.395 27.433 27.438 27.455 27.401 27.462 27.403 27.413 27.397 27.361 27.348 27.41 27.41 27.333 27.398 27.351 27.47 27.364 27.356 27.462 27.432 27.474 27.495 27.541 27.548 27.387 27.386 27.335 27.455 27.381 27.385 27.483 27.313 27.406 27.402 27.366 27.313 27.137 27.411 27.43 27.352 27.373 27.294 27.377 27.468 27.414 27.496 27.47 27.398 27.557 27.524 27.439 27.426 27.435 27.439 27.498 27.506 27.481 27.264 27.443 27.467 27.435 27.411 27.364 27.569 27.58 27.468 27.447 27.404 27.356 27.341 27.398 27.408 27.429 27.475 27.446 27.412 27.4 27.376 27.375 27.44 27.492 27.463 27.429 27.452 27.496 27.467 27.484 27.437 27.468 27.518 27.529 27.543 27.588 27.484 27.33 27.357 27.467 27.375 27.254 27.363 27.456 27.505 27.419 27.514 27.44 27.4 27.5 27.577 27.48 27.184 27.448 27.489 27.436 27.484 27.489 27.445 27.306 27.297 27.402 27.375 27.51 27.344 27.374 27.375 27.317 27.429 27.402 27.517 27.546 27.525 27.459 27.441 27.476 27.521 27.446 27.452 27.345 27.383 27.487 27.475 27.458 27.416
940 27.498 27.434 27.437 27.387 27.367 27.405 27.553 27.56 NA 27.468 27.509 27.372 27.384 27.512 27.463 27.365 NA 27.408 27.481 27.441 27.427 27.427 27.416 27.445 27.413 27.382 27.337 27.379 27.462 27.312 27.581 NA 27.434 27.429 27.434 27.481 27.521 27.425 27.367 27.528 27.449 27.349 27.307 27.469 27.518 27.353 27.417 27.509 27.414 27.495 27.548 27.442 27.421 27.378 27.402 27.497 27.452 27.399 27.425 27.438 27.558 27.523 27.526 27.413 27.224 27.414 27.411 27.422 27.508 27.518 27.346 27.457 27.524 27.462 27.439 27.41 27.392 27.437 27.371 27.329 27.152 27.397 27.412 27.217 27.295 27.426 27.418 27.435 27.461 27.41 27.405 27.404 27.442 27.425 27.462 27.358 27.17 27.43 27.494 27.483 27.45 27.345 27.3 27.378 27.359 27.34 27.333 27.301 27.36 27.223 27.375 27.424 27.441 27.41 27.41 27.438 27.462 27.425 27.36 27.475 27.471 27.44 27.574 27.419 27.36 27.412 27.45 27.457 27.467 27.416 27.482 27.422 27.434 27.419 27.38 27.366 27.432 27.421 27.352 27.416 27.37 27.486 27.379 27.371 27.478 27.451 27.486 27.506 27.552 27.558 27.414 27.405 27.358 27.469 27.394 27.399 27.499 27.331 27.428 27.414 27.392 27.326 27.16 27.43 27.453 27.372 27.394 27.314 27.392 27.488 27.434 27.517 27.49 27.42 27.57 27.538 27.454 27.444 27.448 27.454 27.514 27.518 27.498 27.293 27.458 27.486 27.458 27.426 27.381 27.578 27.592 27.489 27.462 27.435 27.374 27.358 27.417 27.425 27.442 27.497 27.458 27.43 27.418 27.392 27.393 27.463 27.515 27.476 27.449 27.466 27.511 27.479 27.503 27.453 27.485 27.534 27.545 27.557 27.597 27.503 27.354 27.37 27.482 27.393 27.269 27.387 27.472 27.518 27.434 27.53 27.454 27.418 27.516 27.586 27.494 27.208 27.463 27.511 27.453 27.498 27.51 27.466 27.319 27.314 27.419 27.392 27.522 27.365 27.391 27.397 27.335 27.448 27.42 27.532 27.557 27.539 27.477 27.456 27.488 27.53 27.465 27.464 27.366 27.403 27.504 27.491 27.473 27.433
950 27.506 27.445 27.446 27.396 27.383 27.428 27.57 27.573 NA 27.485 27.528 27.388 27.398 27.527 27.466 27.383 NA 27.429 27.5 27.466 27.452 27.448 27.426 27.457 27.438 27.4 27.366 27.402 27.476 27.339 27.587 NA 27.451 27.452 27.456 27.491 27.536 27.44 27.391 27.55 27.473 27.364 27.313 27.48 27.529 27.37 27.44 27.525 27.427 27.502 27.559 27.458 27.444 27.391 27.418 27.516 27.47 27.415 27.434 27.454 27.572 27.537 27.548 27.431 27.249 27.429 27.425 27.444 27.517 27.533 27.363 27.472 27.535 27.47 27.46 27.433 27.413 27.447 27.381 27.34 27.176 27.41 27.426 27.241 27.317 27.445 27.443 27.449 27.475 27.434 27.427 27.415 27.454 27.439 27.477 27.379 27.19 27.442 27.508 27.509 27.472 27.359 27.315 27.395 27.372 27.356 27.35 27.309 27.374 27.24 27.393 27.441 27.452 27.43 27.428 27.46 27.477 27.442 27.379 27.498 27.483 27.462 27.583 27.433 27.373 27.436 27.466 27.477 27.482 27.431 27.502 27.439 27.453 27.438 27.397 27.388 27.451 27.44 27.369 27.426 27.39 27.504 27.405 27.38 27.489 27.464 27.499 27.522 27.562 27.568 27.425 27.423 27.383 27.483 27.414 27.421 27.516 27.351 27.455 27.431 27.402 27.346 27.188 27.455 27.471 27.393 27.416 27.337 27.409 27.506 27.449 27.534 27.505 27.438 27.582 27.552 27.473 27.464 27.468 27.474 27.536 27.533 27.51 27.3 27.469 27.502 27.476 27.445 27.396 27.588 27.602 27.504 27.481 27.45 27.388 27.375 27.426 27.444 27.452 27.507 27.471 27.451 27.437 27.411 27.409 27.481 27.534 27.496 27.469 27.481 27.525 27.492 27.517 27.472 27.496 27.548 27.556 27.57 27.602 27.519 27.37 27.392 27.495 27.412 27.282 27.409 27.492 27.532 27.449 27.541 27.469 27.433 27.531 27.597 27.511 27.231 27.483 27.527 27.474 27.515 27.524 27.48 27.347 27.328 27.435 27.415 27.536 27.387 27.404 27.414 27.357 27.464 27.44 27.543 27.567 27.551 27.491 27.47 27.5 27.539 27.482 27.484 27.384 27.419 27.515 27.506 27.488 27.45
960 27.526 27.456 27.463 27.415 27.404 27.444 27.583 27.587 NA 27.498 27.539 27.406 27.415 27.545 27.478 27.4 NA 27.448 27.513 27.479 27.47 27.457 27.448 27.473 27.452 27.411 27.385 27.42 27.498 27.36 27.593 NA 27.472 27.467 27.472 27.506 27.554 27.458 27.41 27.57 27.488 27.376 27.332 27.496 27.542 27.386 27.459 27.533 27.445 27.509 27.576 27.477 27.458 27.404 27.442 27.533 27.488 27.426 27.447 27.471 27.581 27.547 27.558 27.44 27.27 27.439 27.437 27.459 27.534 27.55 27.38 27.492 27.552 27.487 27.476 27.449 27.431 27.473 27.392 27.362 27.209 27.429 27.447 27.263 27.337 27.465 27.451 27.471 27.489 27.455 27.449 27.433 27.475 27.455 27.493 27.399 27.211 27.45 27.515 27.527 27.496 27.368 27.327 27.41 27.387 27.37 27.366 27.337 27.387 27.255 27.411 27.456 27.472 27.443 27.446 27.474 27.494 27.454 27.398 27.514 27.507 27.48 27.592 27.451 27.388 27.453 27.482 27.489 27.492 27.445 27.523 27.464 27.466 27.454 27.412 27.406 27.472 27.459 27.384 27.444 27.414 27.517 27.421 27.396 27.498 27.479 27.519 27.538 27.571 27.577 27.445 27.442 27.407 27.498 27.432 27.436 27.529 27.369 27.478 27.451 27.419 27.36 27.207 27.476 27.487 27.422 27.438 27.354 27.425 27.519 27.466 27.55 27.516 27.453 27.592 27.563 27.49 27.477 27.492 27.493 27.552 27.542 27.523 27.32 27.482 27.516 27.489 27.465 27.414 27.596 27.612 27.522 27.494 27.468 27.404 27.391 27.439 27.461 27.467 27.522 27.487 27.463 27.453 27.43 27.421 27.496 27.541 27.518 27.482 27.497 27.537 27.507 27.527 27.487 27.517 27.56 27.571 27.581 27.611 27.526 27.388 27.401 27.512 27.429 27.305 27.423 27.512 27.542 27.462 27.557 27.48 27.447 27.549 27.607 27.525 27.256 27.502 27.539 27.492 27.527 27.538 27.493 27.361 27.351 27.452 27.435 27.549 27.408 27.421 27.432 27.378 27.483 27.456 27.558 27.581 27.563 27.508 27.482 27.516 27.55 27.497 27.505 27.421 27.437 27.531 27.521 27.505 27.466
970 27.545 27.478 27.475 27.43 27.424 27.473 27.595 27.596 NA 27.52 27.553 27.425 27.435 27.558 27.489 27.415 NA 27.467 27.527 27.486 27.482 27.481 27.461 27.491 27.468 27.43 27.403 27.435 27.514 27.381 27.6 NA 27.489 27.483 27.486 27.521 27.567 27.481 27.43 27.585 27.509 27.398 27.351 27.509 27.552 27.401 27.482 27.542 27.46 27.526 27.586 27.493 27.476 27.418 27.469 27.546 27.506 27.442 27.459 27.485 27.595 27.555 27.562 27.458 27.284 27.456 27.45 27.477 27.55 27.561 27.398 27.503 27.562 27.503 27.492 27.47 27.44 27.489 27.413 27.376 27.233 27.445 27.464 27.283 27.361 27.483 27.477 27.486 27.498 27.476 27.465 27.445 27.487 27.469 27.51 27.42 27.248 27.471 27.529 27.54 27.516 27.377 27.342 27.425 27.399 27.388 27.376 27.353 27.401 27.278 27.422 27.477 27.489 27.455 27.46 27.493 27.508 27.469 27.417 27.528 27.524 27.497 27.598 27.465 27.401 27.467 27.501 27.503 27.507 27.461 27.535 27.48 27.487 27.478 27.435 27.426 27.488 27.47 27.403 27.458 27.435 27.53 27.447 27.413 27.509 27.491 27.535 27.555 27.583 27.587 27.457 27.457 27.425 27.514 27.446 27.459 27.54 27.386 27.5 27.465 27.433 27.374 27.229 27.496 27.507 27.439 27.464 27.37 27.443 27.534 27.485 27.569 27.531 27.473 27.602 27.573 27.504 27.496 27.507 27.509 27.57 27.555 27.534 27.339 27.497 27.532 27.499 27.479 27.429 27.604 27.622 27.535 27.507 27.492 27.419 27.408 27.452 27.476 27.482 27.535 27.504 27.477 27.469 27.455 27.435 27.513 27.549 27.531 27.496 27.515 27.55 27.521 27.54 27.502 27.533 27.573 27.581 27.592 27.618 27.537 27.41 27.421 27.527 27.443 27.329 27.445 27.532 27.553 27.481 27.569 27.493 27.464 27.56 27.616 27.539 27.287 27.518 27.554 27.507 27.54 27.555 27.509 27.377 27.369 27.467 27.453 27.563 27.433 27.442 27.45 27.4 27.498 27.477 27.572 27.591 27.574 27.52 27.493 27.529 27.563 27.513 27.513 27.439 27.454 27.542 27.535 27.52 27.481
980 27.565 27.49 27.487 27.453 27.442 27.47 27.605 27.606 NA 27.533 27.572 27.441 27.441 27.568 27.501 27.427 NA 27.483 27.541 27.501 27.506 27.495 27.479 27.507 27.484 27.443 27.419 27.451 27.533 27.399 27.606 NA 27.506 27.501 27.502 27.536 27.581 27.493 27.449 27.6 27.523 27.421 27.367 27.522 27.562 27.419 27.495 27.553 27.475 27.532 27.597 27.512 27.494 27.431 27.492 27.563 27.525 27.456 27.468 27.503 27.604 27.562 27.568 27.483 27.296 27.471 27.472 27.493 27.567 27.57 27.418 27.52 27.567 27.517 27.503 27.494 27.462 27.5 27.425 27.396 27.257 27.462 27.48 27.305 27.383 27.506 27.491 27.5 27.518 27.488 27.483 27.457 27.502 27.478 27.53 27.438 27.272 27.489 27.537 27.55 27.535 27.389 27.355 27.442 27.416 27.403 27.386 27.363 27.413 27.303 27.445 27.489 27.512 27.469 27.477 27.509 27.523 27.49 27.43 27.556 27.537 27.513 27.612 27.478 27.408 27.485 27.517 27.524 27.52 27.475 27.549 27.501 27.515 27.504 27.456 27.445 27.504 27.485 27.425 27.478 27.453 27.547 27.463 27.429 27.522 27.505 27.552 27.566 27.597 27.595 27.476 27.473 27.44 27.529 27.462 27.474 27.55 27.402 27.521 27.475 27.452 27.392 27.239 27.511 27.516 27.453 27.497 27.39 27.462 27.545 27.501 27.583 27.546 27.489 27.613 27.586 27.518 27.511 27.523 27.525 27.585 27.568 27.551 27.354 27.512 27.544 27.51 27.496 27.443 27.616 27.635 27.545 27.524 27.508 27.433 27.424 27.458 27.49 27.493 27.551 27.519 27.491 27.482 27.47 27.452 27.529 27.563 27.543 27.518 27.529 27.563 27.538 27.552 27.518 27.548 27.586 27.592 27.602 27.63 27.552 27.431 27.44 27.541 27.457 27.37 27.463 27.54 27.564 27.501 27.579 27.505 27.479 27.568 27.625 27.555 27.316 27.533 27.568 27.522 27.548 27.571 27.521 27.409 27.388 27.482 27.473 27.576 27.449 27.462 27.469 27.413 27.512 27.492 27.58 27.6 27.583 27.537 27.509 27.537 27.57 27.526 27.526 27.459 27.47 27.549 27.545 27.535 27.497
990 27.573 27.502 27.501 27.477 27.465 27.489 27.613 27.613 NA 27.544 27.572 27.458 27.454 27.574 27.514 27.447 NA 27.506 27.554 27.52 27.516 27.504 27.497 27.521 27.504 27.455 27.44 27.464 27.545 27.433 27.614 NA 27.517 27.515 27.522 27.55 27.59 27.504 27.466 27.607 27.534 27.442 27.384 27.54 27.571 27.435 27.51 27.563 27.485 27.543 27.608 27.525 27.504 27.444 27.508 27.578 27.544 27.469 27.483 27.511 27.613 27.577 27.587 27.498 27.316 27.482 27.482 27.509 27.583 27.581 27.441 27.539 27.575 27.527 27.52 27.515 27.479 27.513 27.448 27.409 27.287 27.477 27.492 27.327 27.411 27.526 27.505 27.513 27.539 27.501 27.492 27.48 27.521 27.488 27.544 27.455 27.287 27.505 27.545 27.57 27.55 27.411 27.366 27.455 27.432 27.413 27.406 27.383 27.427 27.33 27.461 27.501 27.529 27.482 27.494 27.524 27.538 27.515 27.444 27.569 27.553 27.531 27.618 27.5 27.427 27.498 27.531 27.538 27.534 27.486 27.564 27.519 27.529 27.531 27.472 27.462 27.518 27.501 27.443 27.498 27.477 27.558 27.48 27.444 27.538 27.518 27.562 27.573 27.608 27.606 27.492 27.489 27.458 27.544 27.487 27.497 27.559 27.421 27.537 27.486 27.479 27.408 27.259 27.525 27.534 27.476 27.518 27.408 27.48 27.557 27.513 27.595 27.558 27.505 27.625 27.598 27.534 27.525 27.54 27.54 27.599 27.585 27.565 27.377 27.526 27.558 27.519 27.502 27.458 27.628 27.641 27.557 27.536 27.518 27.448 27.444 27.466 27.505 27.51 27.564 27.537 27.505 27.496 27.485 27.463 27.549 27.58 27.558 27.535 27.541 27.576 27.555 27.563 27.529 27.563 27.6 27.603 27.606 27.641 27.569 27.451 27.454 27.554 27.473 27.391 27.478 27.549 27.574 27.517 27.589 27.519 27.496 27.58 27.635 27.564 27.341 27.543 27.58 27.537 27.56 27.581 27.532 27.43 27.407 27.495 27.49 27.588 27.466 27.479 27.484 27.433 27.53 27.506 27.589 27.609 27.593 27.547 27.526 27.547 27.584 27.54 27.542 27.487 27.488 27.556 27.556 27.547 27.512
1000 27.58 27.528 27.515 27.477 27.484 27.516 27.608 27.624 NA 27.565 27.583 27.478 27.442 27.582 27.546 27.469 NA 27.52 27.568 27.536 27.527 27.519 27.516 27.535 27.521 27.478 27.455 27.484 27.556 27.461 27.635 NA 27.529 27.534 27.543 27.566 27.601 27.516 27.48 27.621 27.548 27.43 27.417 27.554 27.58 27.455 27.526 27.575 27.496 27.554 27.62 27.549 27.512 27.457 27.52 27.586 27.558 27.489 27.498 27.528 27.625 27.59 27.599 27.52 27.339 27.496 27.512 27.526 27.595 27.593 27.47 27.558 27.584 27.544 27.536 27.54 27.5 27.526 27.47 27.423 27.321 27.495 27.506 27.346 27.453 27.545 27.515 27.529 27.557 27.517 27.52 27.496 27.534 27.501 27.555 27.471 27.308 27.523 27.558 27.581 27.576 27.417 27.385 27.473 27.448 27.423 27.415 27.392 27.438 27.346 27.486 27.524 27.562 27.504 27.515 27.536 27.553 27.535 27.461 27.582 27.577 27.547 27.627 27.528 27.452 27.503 27.552 27.552 27.557 27.505 27.58 27.541 27.551 27.54 27.492 27.472 27.528 27.526 27.44 27.529 27.493 27.57 27.469 27.465 27.569 27.547 27.572 27.59 27.599 27.597 27.513 27.493 27.479 27.553 27.492 27.524 27.558 27.44 27.557 27.56 27.504 27.435 27.346 27.54 27.529 27.495 27.52 27.433 27.504 27.537 27.525 27.603 27.57 27.527 27.616 27.608 27.541 27.543 27.538 27.555 27.601 27.603 27.576 27.394 27.523 27.577 27.553 27.512 27.497 27.639 27.635 27.568 27.546 27.53 27.468 27.466 27.49 27.518 27.478 27.518 27.5 27.519 27.509 27.499 27.482 27.548 27.593 27.569 27.53 27.546 27.586 27.567 27.584 27.545 27.574 27.599 27.612 27.614 27.635 27.504 27.461 27.496 27.56 27.503 27.377 27.485 27.556 27.577 27.559 27.607 27.536 27.527 27.595 27.638 27.548 27.368 27.477 27.579 27.55 27.583 27.589 27.548 27.46 27.421 27.517 27.508 27.604 27.497 27.475 27.518 27.451 27.542 27.522 27.607 27.622 27.598 27.549 27.53 27.56 27.589 27.546 27.561 27.491 27.509 27.571 27.572 27.552 27.525
1010 27.598 27.55 27.532 27.49 27.521 27.531 27.614 27.642 NA 27.574 27.605 27.494 27.404 27.592 27.558 27.479 NA 27.533 27.574 27.546 27.542 27.536 27.535 27.548 27.541 27.513 27.475 27.503 27.576 27.489 27.64 NA 27.546 27.56 27.557 27.578 27.607 27.523 27.492 27.634 27.559 27.428 27.445 27.563 27.592 27.472 27.54 27.591 27.513 27.565 27.632 27.562 27.527 27.472 27.529 27.598 27.576 27.507 27.51 27.538 27.637 27.601 27.61 27.535 27.364 27.504 27.506 27.544 27.605 27.605 27.484 27.571 27.592 27.565 27.549 27.547 27.519 27.538 27.488 27.44 27.339 27.507 27.52 27.352 27.475 27.546 27.534 27.541 27.569 27.527 27.55 27.512 27.545 27.511 27.564 27.488 27.324 27.542 27.571 27.585 27.589 27.439 27.399 27.495 27.461 27.441 27.425 27.43 27.452 27.36 27.535 27.532 27.586 27.519 27.542 27.551 27.567 27.544 27.478 27.602 27.586 27.56 27.639 27.546 27.477 27.485 27.582 27.565 27.587 27.523 27.597 27.563 27.58 27.551 27.506 27.495 27.515 27.561 27.444 27.553 27.515 27.583 27.472 27.48 27.587 27.573 27.581 27.61 27.597 27.574 27.527 27.506 27.497 27.555 27.512 27.542 27.56 27.463 27.579 27.606 27.519 27.455 27.387 27.55 27.543 27.509 27.531 27.461 27.533 27.575 27.537 27.613 27.581 27.546 27.62 27.62 27.55 27.56 27.539 27.572 27.603 27.61 27.582 27.403 27.516 27.613 27.569 27.524 27.572 27.651 27.617 27.579 27.559 27.544 27.488 27.497 27.506 27.526 27.537 27.502 27.466 27.531 27.525 27.541 27.507 27.545 27.6 27.579 27.521 27.552 27.595 27.577 27.6 27.573 27.589 27.608 27.618 27.625 27.638 27.574 27.449 27.523 27.558 27.558 27.373 27.498 27.565 27.578 27.586 27.62 27.56 27.555 27.606 27.641 27.552 27.393 27.447 27.588 27.563 27.595 27.597 27.564 27.487 27.434 27.558 27.528 27.617 27.534 27.459 27.563 27.468 27.537 27.537 27.628 27.631 27.604 27.552 27.54 27.575 27.597 27.558 27.582 27.499 27.534 27.579 27.588 27.558 27.54
1020 27.611 27.56 27.545 27.503 27.531 27.542 27.624 27.649 NA 27.588 27.611 27.502 27.419 27.602 27.579 27.495 NA 27.552 27.589 27.576 27.549 27.545 27.546 27.562 27.554 27.535 27.499 27.517 27.586 27.509 27.655 NA 27.557 27.573 27.575 27.593 27.622 27.54 27.504 27.642 27.573 27.45 27.463 27.573 27.602 27.488 27.555 27.6 27.522 27.576 27.634 27.574 27.541 27.488 27.542 27.61 27.593 27.519 27.53 27.551 27.641 27.608 27.616 27.55 27.374 27.513 27.519 27.559 27.613 27.614 27.502 27.577 27.604 27.578 27.566 27.565 27.53 27.557 27.496 27.45 27.353 27.521 27.537 27.364 27.496 27.566 27.548 27.562 27.577 27.536 27.565 27.524 27.554 27.523 27.575 27.502 27.357 27.546 27.585 27.597 27.595 27.455 27.412 27.504 27.472 27.453 27.437 27.439 27.461 27.368 27.548 27.545 27.594 27.535 27.553 27.563 27.581 27.56 27.497 27.621 27.599 27.573 27.647 27.553 27.487 27.496 27.6 27.577 27.596 27.536 27.609 27.579 27.594 27.56 27.525 27.511 27.53 27.57 27.462 27.566 27.538 27.594 27.491 27.492 27.6 27.587 27.589 27.618 27.61 27.586 27.543 27.519 27.512 27.569 27.527 27.56 27.57 27.477 27.591 27.617 27.529 27.474 27.407 27.56 27.552 27.529 27.548 27.477 27.546 27.585 27.549 27.622 27.595 27.559 27.63 27.63 27.556 27.569 27.552 27.586 27.613 27.618 27.593 27.418 27.527 27.618 27.582 27.539 27.575 27.657 27.628 27.594 27.571 27.555 27.505 27.505 27.519 27.538 27.556 27.514 27.484 27.545 27.539 27.549 27.517 27.557 27.608 27.587 27.533 27.564 27.602 27.587 27.61 27.584 27.6 27.619 27.626 27.633 27.646 27.582 27.468 27.535 27.57 27.569 27.397 27.514 27.575 27.592 27.598 27.628 27.571 27.565 27.617 27.647 27.566 27.424 27.466 27.598 27.576 27.6 27.606 27.575 27.51 27.454 27.568 27.548 27.625 27.551 27.476 27.574 27.488 27.55 27.553 27.639 27.64 27.613 27.563 27.55 27.585 27.607 27.57 27.593 27.518 27.547 27.587 27.596 27.569 27.553
1030 27.614 27.573 27.561 27.519 27.546 27.564 27.632 27.662 NA 27.598 27.616 27.521 27.429 27.613 27.594 27.507 NA 27.564 27.598 27.579 27.555 27.557 27.561 27.574 27.565 27.537 27.512 27.529 27.595 27.518 27.661 NA 27.571 27.583 27.589 27.604 27.631 27.544 27.522 27.648 27.586 27.46 27.477 27.586 27.61 27.505 27.573 27.608 27.528 27.59 27.645 27.586 27.555 27.507 27.556 27.618 27.605 27.536 27.542 27.563 27.65 27.618 27.623 27.567 27.399 27.529 27.532 27.571 27.623 27.623 27.521 27.586 27.617 27.589 27.577 27.581 27.541 27.572 27.514 27.463 27.367 27.533 27.55 27.389 27.513 27.569 27.566 27.567 27.58 27.545 27.576 27.536 27.565 27.533 27.587 27.518 27.388 27.556 27.596 27.614 27.605 27.474 27.42 27.519 27.486 27.465 27.46 27.451 27.472 27.392 27.558 27.558 27.603 27.549 27.566 27.578 27.592 27.571 27.516 27.63 27.613 27.585 27.657 27.561 27.505 27.513 27.61 27.588 27.608 27.545 27.619 27.596 27.606 27.566 27.54 27.523 27.554 27.578 27.481 27.581 27.557 27.606 27.505 27.505 27.609 27.598 27.603 27.628 27.618 27.597 27.554 27.534 27.526 27.581 27.543 27.57 27.582 27.496 27.607 27.629 27.545 27.488 27.425 27.571 27.568 27.542 27.561 27.492 27.554 27.597 27.562 27.625 27.609 27.567 27.637 27.641 27.57 27.58 27.566 27.6 27.624 27.623 27.606 27.432 27.539 27.627 27.592 27.553 27.59 27.662 27.632 27.607 27.583 27.565 27.514 27.517 27.533 27.552 27.564 27.53 27.499 27.559 27.552 27.558 27.531 27.562 27.617 27.596 27.547 27.575 27.612 27.598 27.62 27.595 27.606 27.629 27.633 27.643 27.65 27.589 27.485 27.542 27.583 27.586 27.425 27.525 27.587 27.601 27.605 27.636 27.58 27.577 27.627 27.653 27.576 27.44 27.481 27.606 27.587 27.609 27.618 27.584 27.517 27.471 27.58 27.569 27.634 27.564 27.489 27.586 27.502 27.569 27.571 27.646 27.647 27.622 27.575 27.562 27.593 27.616 27.58 27.603 27.53 27.557 27.596 27.606 27.58 27.565
